"Year","Gender","Age_at_Diagnosis","Geography_code","Geography_name","ICD10_code","Site_description","Count","Type_of_rate","Rate","LCI","UCI","Flag"
2001,"Persons","All ages","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites",624,"Non-standardised",1.3,1.2,1.4,""
2001,"Persons","All ages","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites",624,"Age-standardised",1.4,1.3,1.5,""
2002,"Persons","All ages","E92000001","England","C00","Malignant neoplasm of lip",260,"Non-standardised",0.5,0.5,0.6,""
2002,"Persons","All ages","E92000001","England","C00","Malignant neoplasm of lip",260,"Age-standardised",0.6,0.5,0.7,""
2002,"Persons","All ages","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",4057,"Non-standardised",8.2,7.9,8.4,""
2002,"Persons","All ages","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",4057,"Age-standardised",9.4,9.1,9.7,""
2002,"Persons","All ages","E92000001","England","C01","Malignant neoplasm of base of tongue",282,"Non-standardised",0.6,0.5,0.6,""
2002,"Persons","All ages","E92000001","England","C01","Malignant neoplasm of base of tongue",282,"Age-standardised",0.6,0.6,0.7,""
2002,"Persons","All ages","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",742,"Non-standardised",1.5,1.4,1.6,""
2002,"Persons","All ages","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",742,"Age-standardised",1.7,1.6,1.8,""
2002,"Persons","All ages","E92000001","England","C03","Malignant neoplasm of gum",193,"Non-standardised",0.4,0.3,0.4,""
2002,"Persons","All ages","E92000001","England","C03","Malignant neoplasm of gum",193,"Age-standardised",0.5,0.4,0.5,""
2002,"Persons","All ages","E92000001","England","C04","Malignant neoplasm of floor of mouth",287,"Non-standardised",0.6,0.5,0.6,""
2002,"Persons","All ages","E92000001","England","C04","Malignant neoplasm of floor of mouth",287,"Age-standardised",0.7,0.6,0.7,""
2002,"Persons","All ages","E92000001","England","C05","Malignant neoplasm of palate",214,"Non-standardised",0.4,0.4,0.5,""
2002,"Persons","All ages","E92000001","England","C05","Malignant neoplasm of palate",214,"Age-standardised",0.5,0.4,0.6,""
2002,"Persons","All ages","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",335,"Non-standardised",0.7,0.6,0.8,""
2002,"Persons","All ages","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",335,"Age-standardised",0.8,0.7,0.9,""
2002,"Persons","All ages","E92000001","England","C07","Malignant neoplasm of parotid gland",301,"Non-standardised",0.6,0.5,0.7,""
2002,"Persons","All ages","E92000001","England","C07","Malignant neoplasm of parotid gland",301,"Age-standardised",0.7,0.6,0.8,""
2002,"Persons","All ages","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",97,"Non-standardised",0.2,0.2,0.2,""
2002,"Persons","All ages","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",97,"Age-standardised",0.2,0.2,0.3,""
2002,"Persons","All ages","E92000001","England","C09","Malignant neoplasm of tonsil",495,"Non-standardised",1,0.9,1.1,""
2002,"Persons","All ages","E92000001","England","C09","Malignant neoplasm of tonsil",495,"Age-standardised",1.1,1,1.2,""
2002,"Persons","All ages","E92000001","England","C10","Malignant neoplasm of oropharynx",120,"Non-standardised",0.2,0.2,0.3,""
2002,"Persons","All ages","E92000001","England","C10","Malignant neoplasm of oropharynx",120,"Age-standardised",0.3,0.2,0.3,""
2002,"Persons","All ages","E92000001","England","C11","Malignant neoplasm of nasopharynx",188,"Non-standardised",0.4,0.3,0.4,""
2002,"Persons","All ages","E92000001","England","C11","Malignant neoplasm of nasopharynx",188,"Age-standardised",0.4,0.4,0.5,""
2002,"Persons","All ages","E92000001","England","C12","Malignant neoplasm of piriform sinus",233,"Non-standardised",0.5,0.4,0.5,""
2002,"Persons","All ages","E92000001","England","C12","Malignant neoplasm of piriform sinus",233,"Age-standardised",0.6,0.5,0.6,""
2002,"Persons","All ages","E92000001","England","C13","Malignant neoplasm of hypopharynx",109,"Non-standardised",0.2,0.2,0.3,""
2002,"Persons","All ages","E92000001","England","C13","Malignant neoplasm of hypopharynx",109,"Age-standardised",0.3,0.2,0.3,""
2002,"Persons","All ages","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",201,"Non-standardised",0.4,0.4,0.5,""
2002,"Persons","All ages","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",201,"Age-standardised",0.5,0.4,0.5,""
2002,"Persons","All ages","E92000001","England","C15","Malignant neoplasm of oesophagus",6153,"Non-standardised",12.4,12.1,12.7,""
2002,"Persons","All ages","E92000001","England","C15","Malignant neoplasm of oesophagus",6153,"Age-standardised",14.8,14.4,15.1,""
2002,"Persons","All ages","E92000001","England","C16","Malignant neoplasm of stomach",7330,"Non-standardised",14.8,14.4,15.1,""
2002,"Persons","All ages","E92000001","England","C16","Malignant neoplasm of stomach",7330,"Age-standardised",17.7,17.3,18.1,""
2002,"Persons","All ages","E92000001","England","C17","Malignant neoplasm of small intestine",604,"Non-standardised",1.2,1.1,1.3,""
2002,"Persons","All ages","E92000001","England","C17","Malignant neoplasm of small intestine",604,"Age-standardised",1.4,1.3,1.6,""
2002,"Persons","All ages","E92000001","England","C18","Malignant neoplasm of colon",17705,"Non-standardised",35.6,35.1,36.2,""
2002,"Persons","All ages","E92000001","England","C18","Malignant neoplasm of colon",17705,"Age-standardised",42.5,41.9,43.1,""
2002,"Persons","All ages","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",28192,"Non-standardised",56.7,56.1,57.4,""
2002,"Persons","All ages","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",28192,"Age-standardised",67.6,66.8,68.4,""
2002,"Persons","All ages","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction",2239,"Non-standardised",4.5,4.3,4.7,""
2002,"Persons","All ages","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction",2239,"Age-standardised",5.4,5.1,5.6,""
2002,"Persons","All ages","E92000001","England","C20","Malignant neoplasm of rectum",8248,"Non-standardised",16.6,16.2,17,""
2002,"Persons","All ages","E92000001","England","C20","Malignant neoplasm of rectum",8248,"Age-standardised",19.7,19.3,20.2,""
2002,"Persons","All ages","E92000001","England","C21","Malignant neoplasm of anus and anal canal",663,"Non-standardised",1.3,1.2,1.4,""
2002,"Persons","All ages","E92000001","England","C21","Malignant neoplasm of anus and anal canal",663,"Age-standardised",1.6,1.4,1.7,""
2002,"Persons","All ages","E92000001","England","C22","Malignant neoplasm of liver and intrahepatic bile ducts",2265,"Non-standardised",4.6,4.4,4.8,""
2002,"Persons","All ages","E92000001","England","C22","Malignant neoplasm of liver and intrahepatic bile ducts",2265,"Age-standardised",5.4,5.2,5.6,""
2002,"Persons","All ages","E92000001","England","C23","Malignant neoplasm of gallbladder",390,"Non-standardised",0.8,0.7,0.9,""
2002,"Persons","All ages","E92000001","England","C23","Malignant neoplasm of gallbladder",390,"Age-standardised",0.9,0.9,1,""
2002,"Persons","All ages","E92000001","England","C24","Malignant neoplasm of other and unspecified parts of biliary tract",615,"Non-standardised",1.2,1.1,1.3,""
2002,"Persons","All ages","E92000001","England","C24","Malignant neoplasm of other and unspecified parts of biliary tract",615,"Age-standardised",1.5,1.4,1.6,""
2002,"Persons","All ages","E92000001","England","C25","Malignant neoplasm of pancreas",6017,"Non-standardised",12.1,11.8,12.4,""
2002,"Persons","All ages","E92000001","England","C25","Malignant neoplasm of pancreas",6017,"Age-standardised",14.5,14.1,14.9,""
2002,"Persons","All ages","E92000001","England","C26","Malignant neoplasm of other and ill-defined digestive organs",566,"Non-standardised",1.1,1,1.2,""
2002,"Persons","All ages","E92000001","England","C26","Malignant neoplasm of other and ill-defined digestive organs",566,"Age-standardised",1.4,1.3,1.5,""
2002,"Persons","All ages","E92000001","England","C30","Malignant neoplasm of nasal cavity and middle ear",177,"Non-standardised",0.4,0.3,0.4,""
2002,"Persons","All ages","E92000001","England","C30","Malignant neoplasm of nasal cavity and middle ear",177,"Age-standardised",0.4,0.4,0.5,""
2002,"Persons","All ages","E92000001","England","C31","Malignant neoplasm of accessory sinuses",131,"Non-standardised",0.3,0.2,0.3,""
2002,"Persons","All ages","E92000001","England","C31","Malignant neoplasm of accessory sinuses",131,"Age-standardised",0.3,0.3,0.4,""
2002,"Persons","All ages","E92000001","England","C32","Malignant neoplasm of larynx",1703,"Non-standardised",3.4,3.3,3.6,""
2002,"Persons","All ages","E92000001","England","C32","Malignant neoplasm of larynx",1703,"Age-standardised",4,3.8,4.2,""
2002,"Persons","All ages","E92000001","England","C33","Malignant neoplasm of trachea",53,"Non-standardised",0.1,0.1,0.1,""
2002,"Persons","All ages","E92000001","England","C33","Malignant neoplasm of trachea",53,"Age-standardised",0.1,0.1,0.2,""
2002,"Persons","All ages","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",30450,"Non-standardised",61.3,60.6,62,""
2002,"Persons","All ages","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",30450,"Age-standardised",73.3,72.5,74.2,""
2002,"Persons","All ages","E92000001","England","C34","Malignant neoplasm of bronchus and lung",30397,"Non-standardised",61.2,60.5,61.9,""
2002,"Persons","All ages","E92000001","England","C34","Malignant neoplasm of bronchus and lung",30397,"Age-standardised",73.2,72.4,74,""
2002,"Persons","All ages","E92000001","England","C37","Malignant neoplasm of thymus",84,"Non-standardised",0.2,0.1,0.2,""
2002,"Persons","All ages","E92000001","England","C37","Malignant neoplasm of thymus",84,"Age-standardised",0.2,0.2,0.2,""
2002,"Persons","All ages","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",220,"Non-standardised",0.4,0.4,0.5,""
2002,"Persons","All ages","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",220,"Age-standardised",0.5,0.5,0.6,""
2002,"Persons","All ages","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",1,"Non-standardised",NA,NA,NA,"s"
2002,"Persons","All ages","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",1,"Age-standardised",NA,NA,NA,"s"
2002,"Persons","All ages","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",216,"Non-standardised",0.4,0.4,0.5,""
2002,"Persons","All ages","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",216,"Age-standardised",0.4,0.4,0.5,""
2002,"Persons","All ages","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",196,"Non-standardised",0.4,0.3,0.5,""
2002,"Persons","All ages","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",196,"Age-standardised",0.4,0.4,0.5,""
2002,"Persons","All ages","E92000001","England","C43","Malignant melanoma of skin",6756,"Non-standardised",13.6,13.3,13.9,""
2002,"Persons","All ages","E92000001","England","C43","Malignant melanoma of skin",6756,"Age-standardised",15.1,14.8,15.5,""
2002,"Persons","All ages","E92000001","England","C44","Other malignant neoplasms of skin",53723,"Non-standardised",108.1,107.2,109.1,""
2002,"Persons","All ages","E92000001","England","C44","Other malignant neoplasms of skin",53723,"Age-standardised",128.1,127,129.2,""
2002,"Persons","All ages","E92000001","England","C45","Mesothelioma",1783,"Non-standardised",3.6,3.4,3.8,""
2002,"Persons","All ages","E92000001","England","C45","Mesothelioma",1783,"Age-standardised",4.3,4.1,4.5,""
2002,"Persons","All ages","E92000001","England","C46","Kaposi sarcoma",74,"Non-standardised",0.1,0.1,0.2,""
2002,"Persons","All ages","E92000001","England","C46","Kaposi sarcoma",74,"Age-standardised",0.1,0.1,0.2,""
2002,"Persons","All ages","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",105,"Non-standardised",0.2,0.2,0.3,""
2002,"Persons","All ages","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",105,"Age-standardised",0.2,0.2,0.3,""
2002,"Persons","All ages","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",328,"Non-standardised",0.7,0.6,0.7,""
2002,"Persons","All ages","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",328,"Age-standardised",0.8,0.7,0.9,""
2002,"Persons","All ages","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",1058,"Non-standardised",2.1,2,2.3,""
2002,"Persons","All ages","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",1058,"Age-standardised",2.4,2.2,2.5,""
2002,"Persons","All ages","E92000001","England","C50","Malignant neoplasm of breast",35789,"Non-standardised",72,71.3,72.8,""
2002,"Persons","All ages","E92000001","England","C50","Malignant neoplasm of breast",35789,"Age-standardised",82.5,81.7,83.4,""
2002,"Persons","All ages","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",4909,"Non-standardised",9.9,9.6,10.2,""
2002,"Persons","All ages","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",4909,"Age-standardised",11.6,11.3,11.9,""
2002,"Persons","All ages","E92000001","England","C65","Malignant neoplasm of renal pelvis",370,"Non-standardised",0.7,0.7,0.8,""
2002,"Persons","All ages","E92000001","England","C65","Malignant neoplasm of renal pelvis",370,"Age-standardised",0.9,0.8,1,""
2002,"Persons","All ages","E92000001","England","C66","Malignant neoplasm of ureter",267,"Non-standardised",0.5,0.5,0.6,""
2002,"Persons","All ages","E92000001","England","C66","Malignant neoplasm of ureter",267,"Age-standardised",0.6,0.6,0.7,""
2002,"Persons","All ages","E92000001","England","C67","Malignant neoplasm of bladder",8490,"Non-standardised",17.1,16.7,17.5,""
2002,"Persons","All ages","E92000001","England","C67","Malignant neoplasm of bladder",8490,"Age-standardised",20.5,20.1,21,""
2002,"Persons","All ages","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",109,"Non-standardised",0.2,0.2,0.3,""
2002,"Persons","All ages","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",109,"Age-standardised",0.3,0.2,0.3,""
2002,"Persons","All ages","E92000001","England","C69","Malignant neoplasm of eye and adnexa",416,"Non-standardised",0.8,0.8,0.9,""
2002,"Persons","All ages","E92000001","England","C69","Malignant neoplasm of eye and adnexa",416,"Age-standardised",0.9,0.8,1,""
2002,"Persons","All ages","E92000001","England","C70","Malignant neoplasm of meninges",72,"Non-standardised",0.1,0.1,0.2,""
